page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-5,Table of Contents  SECTION 1. GENERAL INFORMATION  .......................................................................................................................................... 1  1. PROGRAM TITLE ..................................................................................................................................................................... 1  2. DEGREE TITLE ........................................................................................................................................................................ 1  3. MAJOR OR MINOR SUBJECTS (IF ANY) ....................................................................................................................................... 1  4. TOTAL NUMBER OF CREDITS .................................................................................................................................................... 1  5. PROGRAM CHARACTERISTICS .................................................................................................................................................. 1  6. PROGRAM STATUS AND PROGRAM APPROVAL ............................................................................................................................ 2  7.,1267,58,316.75,"[-2.19847802e-02 -4.61262427e-02 -2.79324148e-02 -2.13591219e-03
 -5.09659061e-03  6.89698979e-02  3.28805670e-02  1.87602285e-02
 -9.66242421e-03  1.33188618e-02  2.87666209e-02  2.77764108e-02
  9.29495990e-02  5.95835932e-02 -1.31885856e-02 -2.52567753e-02
  1.30740842e-02  1.81272086e-02 -2.60534622e-02  9.07363463e-03
 -2.00098976e-02  5.35432734e-02 -1.42125376e-02 -2.35954951e-02
  2.43991725e-02 -1.74904149e-02  8.25297087e-03 -1.88872237e-02
 -4.47483733e-03 -7.62743428e-02  4.06486988e-02  5.12935445e-02
  2.11295914e-02 -8.93010572e-02  1.95328835e-06 -4.20219935e-02
 -4.95655276e-02  3.88205312e-02 -7.07935542e-02  2.60751024e-02
  4.54452932e-02  4.93488088e-02 -1.54103041e-02 -4.99099959e-03
  2.75043119e-02  2.61814483e-02  2.38245376e-03  1.39127020e-02
  1.82080194e-02  1.52120432e-02  1.62130203e-02 -6.75187632e-02
  1.40718836e-02 -4.86775786e-02  4.24254723e-02 -3.88379768e-02
  5.62765449e-03  3.32492366e-02 -6.42035995e-03  4.02875654e-02
 -4.07716632e-02  2.24119481e-02 -4.86180782e-02  9.16548446e-03
  3.80559042e-02  1.72198080e-02  1.39874336e-03 -7.98281282e-02
  4.42183912e-02  3.60461399e-02  6.23477325e-02 -7.32728932e-03
  3.28213237e-02  3.57297845e-02 -1.84441991e-02 -1.19960932e-02
 -6.40660748e-02 -9.28694289e-03  2.37526875e-02  1.33468900e-02
  6.06452264e-02  2.27347445e-02 -3.79567295e-02 -2.42747106e-02
  1.40682589e-02  5.45845255e-02 -3.46729830e-02 -2.52743121e-02
  6.51008682e-03 -2.64401454e-02  5.54744489e-02 -8.12446140e-03
 -3.90016884e-02  3.25282663e-02 -1.73412561e-02 -3.26666646e-02
  4.25584391e-02 -4.30057421e-02  1.01947598e-02 -8.28125328e-03
 -2.80378480e-03 -1.05144931e-02  3.72568443e-02  3.17352340e-02
 -4.23549190e-02  3.84631902e-02  6.59333766e-02  4.02742811e-02
 -3.77187431e-02  3.15410122e-02 -1.72519200e-02  3.53214913e-03
 -6.89887106e-02 -9.80561879e-03  5.23334481e-02  7.37333894e-02
 -4.14710566e-02 -2.67329011e-02 -4.91359867e-02  7.22381622e-02
  8.00277069e-02  1.17464596e-02 -1.83641575e-02  4.35066186e-02
 -3.24728675e-02 -3.11449300e-02  1.53420810e-02 -2.14247797e-02
  3.25099789e-02  3.82258855e-02 -2.85192933e-02 -8.10820330e-03
  8.86369869e-03 -3.43379285e-03  1.24277025e-02 -6.40906347e-03
 -2.51509156e-03  6.59171864e-02  2.56911349e-02 -5.73867969e-02
  4.46808711e-02 -2.59599704e-02 -1.08530167e-02  2.56981254e-02
  4.89191292e-03  1.94346346e-02  4.63225730e-02  5.50973788e-02
  3.45246564e-03  2.89854724e-02 -5.95332682e-02  2.84022819e-02
 -5.17553687e-02 -5.43430215e-03  6.33011609e-02 -1.34527739e-02
  2.26088911e-02 -4.04111333e-02 -3.19270752e-02  5.83134405e-03
 -3.43384780e-02 -1.01566482e-02  6.96680369e-03 -2.58879755e-02
 -2.81389267e-03 -3.58616794e-03  2.12907158e-02 -6.92098984e-04
  3.77013013e-02 -1.68207064e-02 -3.02302409e-02 -3.06268148e-02
 -1.68457367e-02  6.38876557e-02 -6.00534864e-02  7.15375617e-02
  9.61390808e-02 -2.90612299e-02 -1.90599076e-02  1.10708438e-02
  9.16096615e-04 -9.29743648e-02  2.65452615e-03  4.87943403e-02
 -1.82473250e-02 -1.25165116e-02 -1.96512975e-02 -2.99228868e-03
 -4.15120535e-02 -2.70699784e-02 -1.32658686e-02  2.65185572e-02
 -6.49928749e-02 -1.88803114e-02  2.31774691e-02  2.81133931e-02
  5.25437444e-02 -1.14806462e-02  1.47583960e-02 -3.37326870e-04
 -2.57164170e-03 -5.00645228e-02  2.82059349e-02  5.67544475e-02
  6.87256409e-03 -2.26416420e-02  3.66606191e-02 -7.92011898e-03
  8.51869490e-03 -1.13015072e-02  8.03172812e-02 -3.27593051e-02
 -1.25615671e-02  1.87333021e-02 -2.63633616e-02  3.10765114e-02
  4.83763171e-03 -3.23791476e-03 -1.48571180e-02 -8.91739223e-03
 -1.65000204e-02  1.16659710e-02 -2.90740225e-02  2.33796821e-03
 -3.89709920e-02 -4.12569158e-02 -5.44360315e-04 -1.54959345e-02
  1.89774521e-02  1.18100680e-02  2.22900063e-02  3.30205746e-02
 -2.26134178e-03  7.53826182e-03  8.41425033e-04 -6.59352168e-02
  4.90505658e-02 -1.13727627e-02 -1.97810903e-02 -4.66836244e-02
 -1.11535219e-02 -5.83774559e-02 -1.74448453e-03 -4.20623552e-03
  5.86765707e-02 -1.77076776e-02  3.01898969e-03  1.98673941e-02
  3.93610075e-02  3.26147452e-02  1.84548181e-02  1.49323791e-02
  1.29159065e-02 -3.85471713e-03  3.59458500e-03  5.68577275e-02
 -9.61209089e-02 -3.04289884e-03 -5.70034944e-02  6.22691400e-02
  6.04755394e-02 -3.90128382e-02 -1.58579182e-02 -1.63196009e-02
  1.97346397e-02  9.75603610e-03  3.03465929e-02 -3.53631214e-03
 -1.11304820e-02 -1.70661565e-02 -2.13983227e-02  4.22721244e-02
 -1.46541474e-02 -5.59286308e-03  2.00269781e-02 -6.47295192e-02
 -5.96703179e-02  4.90093650e-03 -4.27221805e-02  2.68707238e-02
 -1.50934616e-02  1.40535599e-02 -1.40148560e-02 -8.80527310e-03
 -1.35526108e-02  4.41371873e-02  4.26130854e-02 -8.19926187e-02
 -2.47391500e-02  3.99657078e-02  3.39260623e-02 -5.39531757e-04
  2.77756918e-02 -8.04275833e-03 -2.28565186e-02  4.68827505e-03
 -2.77353339e-02  1.57079976e-02 -2.57636327e-02  7.48324841e-02
  3.09390444e-02 -7.14245904e-03  1.02685291e-04 -9.15126782e-03
 -9.34442692e-03  2.55825575e-02  7.95583650e-02 -7.85563514e-02
 -2.10776087e-02 -6.03591874e-02  1.18111642e-02  9.07787215e-03
  4.38407473e-02 -5.10406904e-02 -1.49986679e-02  8.54645949e-03
 -3.70581485e-02  1.37220807e-02 -1.55426515e-02  1.59262866e-02
 -8.71022232e-03  1.27860755e-02 -2.15744637e-02 -1.36866765e-02
  8.98004416e-03 -6.05284348e-02 -8.79065692e-02  1.30584836e-02
  2.10440848e-02 -1.13424538e-02  4.47520837e-02 -3.44034508e-02
 -1.56424828e-02  1.65436827e-02 -1.82344262e-02  1.80321895e-02
 -5.00169061e-02 -3.48464437e-02  2.67592780e-02 -3.87363844e-02
 -2.64346320e-02  6.02447428e-02 -1.42266788e-02  1.05100628e-02
  3.69682834e-02  3.14143747e-02 -1.43136270e-02  1.41731892e-02
  1.51933841e-02  1.46219600e-02  4.34964299e-02  8.69595185e-02
  4.16460098e-04 -3.80218914e-03  9.40041430e-03 -5.48637733e-02
  3.37382704e-02 -3.23299766e-02 -5.68221770e-02 -7.42351562e-02
  2.44008787e-02 -3.26945856e-02  4.90388228e-03  6.29030494e-03
  3.15461271e-02  7.61019578e-03  1.12742214e-02 -5.71043491e-02
 -1.13392044e-02  1.26409170e-04 -4.88857646e-03 -1.34388544e-02
  1.51069574e-02  5.42370118e-02  9.37351864e-03 -2.20151599e-02
 -1.26989856e-02  2.47176401e-02 -5.49970977e-02  2.71155150e-03
  1.99839901e-02 -2.77065206e-02  7.16809034e-02 -1.83877870e-02
  4.84214351e-02 -3.10685541e-02 -3.21984827e-03 -3.20054926e-02
  4.05198447e-02 -7.03518232e-03  1.53331133e-02 -6.70279860e-02
 -7.01115951e-02 -1.34787371e-03 -6.84977099e-02 -6.86910748e-03
 -3.54151577e-02 -1.50552001e-02  1.24836303e-02  6.84678974e-03
  1.70666501e-02 -5.01782410e-02 -9.43328254e-03  4.46094982e-02
  2.16961373e-03  3.99669632e-02  5.83475716e-02  3.93399298e-02
 -4.54946309e-02  3.47777782e-03  1.21153928e-02 -1.79917179e-02
  1.32139185e-02 -1.58707313e-02  6.57406151e-02 -3.43890600e-02
 -7.27404794e-03 -7.69113237e-03 -2.33018305e-02  3.36899012e-02
 -1.77895911e-02  4.10673115e-03  5.08392416e-02 -2.79924348e-02
  5.59128309e-03 -4.56080697e-02  4.76210266e-02 -4.38395739e-02
 -3.10872998e-02 -1.42860990e-02  7.98125938e-03  9.19874385e-03
 -8.05208758e-02  2.82742567e-02 -4.61255834e-02  5.75495698e-02
 -1.07965739e-02 -8.94472972e-02 -4.05787826e-02  5.12583181e-02
  4.38684113e-02  4.25584130e-02  5.23674637e-02 -2.08131969e-02
  1.89859029e-02  8.88638869e-02 -4.44370060e-04 -4.13441323e-02
 -7.49631785e-03 -2.10519284e-02  1.96687821e-02 -2.94170119e-02
 -8.24778304e-02 -6.33678809e-02  8.51616450e-03 -4.30965200e-02
 -2.89373845e-02  2.22203843e-02 -7.04165362e-03 -2.48296317e-02
  1.58055201e-02  4.67885397e-02 -6.97351396e-02 -9.60206520e-03
  3.27554494e-02 -5.28985076e-02 -1.80677418e-02  1.63443238e-02
  5.52164158e-04 -7.30480850e-02 -2.56041670e-03 -1.65690109e-02
 -3.09302006e-02 -1.70219466e-02 -5.96755696e-03 -2.31061205e-02
 -5.71699925e-02  3.81862111e-02  1.13176377e-02  1.31097184e-02
  4.80285287e-02 -4.19976888e-03  3.21427137e-02 -8.79012570e-02
 -2.40634643e-02  1.73683446e-02  1.28906202e-02 -2.13800892e-02
  4.34255712e-02  4.13284358e-03  3.09605803e-02 -2.81029735e-02
 -8.91612750e-03 -6.93662614e-02 -8.77601467e-03 -1.59361493e-02
  6.99694874e-03  1.42800231e-02 -2.98575815e-02  2.28730254e-02
  9.25473962e-03 -1.75713971e-02 -2.47923285e-02 -1.42910331e-02
 -2.59237569e-02 -9.54336021e-03 -1.41162211e-02  3.72797139e-02
 -2.32174490e-02  1.59557965e-02  6.27209917e-02  5.33158965e-02
 -2.36847326e-02  1.86094940e-02  2.18117516e-03  7.84149859e-03
 -2.89731212e-02  2.03679334e-02 -4.30754684e-02  3.76241584e-03
  2.78903246e-02 -5.39262183e-02  6.03942126e-02 -6.55268207e-02
 -4.88967560e-02 -3.06813736e-02  2.52166633e-02  2.30806787e-02
 -4.68946919e-02  3.59507576e-02  4.91602942e-02 -5.87888137e-02
 -2.16174591e-02  1.14437193e-02 -2.36048996e-02  2.50347331e-02
  6.82307482e-02 -6.54970063e-03 -5.16766049e-02  1.24199530e-02
  3.78979137e-04 -6.72939643e-02  1.62283871e-02  4.21231240e-03
  6.20650202e-02  1.26440115e-02 -8.35955981e-03 -2.64575649e-02
 -6.88947961e-02 -2.81731430e-02 -6.40639244e-03  6.08235737e-03
  2.18294244e-02  3.68189212e-04  5.13319783e-02 -4.91858905e-33
 -4.26950902e-02 -4.22560088e-02 -6.93359319e-03  4.50676717e-02
  7.10754097e-03 -2.92006359e-02  8.88466369e-04 -2.96738278e-03
 -7.75545835e-02 -3.19457203e-02  8.18313751e-03 -2.62837168e-02
  2.06872039e-02 -6.90468960e-03  1.27024343e-02 -5.17269270e-03
  5.76802669e-03  7.15982029e-03 -2.05196068e-03 -2.50217747e-02
 -5.19662648e-02 -1.74054261e-02  3.70446257e-02  1.26769096e-01
  1.41619183e-02 -2.13117711e-02 -1.53719420e-02 -5.53226396e-02
 -1.42908068e-02  2.25229915e-02  1.93170309e-02 -5.07155173e-02
  2.62398608e-02 -1.14677874e-02  1.19277202e-02 -6.61951723e-03
 -7.24545047e-02 -5.38276359e-02 -2.27444712e-02  9.82858613e-03
  4.68741022e-02 -5.08870222e-02 -1.42976679e-02 -4.32325481e-03
 -5.72790056e-02 -6.44152761e-02  1.83238070e-02  2.70585157e-02
  4.98166680e-02 -2.95135495e-03 -4.59658280e-02 -1.07683688e-02
  1.92086417e-02  7.97659457e-02  7.93495122e-03 -2.27851737e-02
  2.25781947e-02 -5.78459725e-02  4.01751548e-02  2.12629959e-02
  6.25167340e-02  4.44575101e-02  4.11654338e-02  1.28089625e-04
 -1.87889598e-02 -2.51674950e-02 -4.83159609e-02  5.29750623e-02
 -8.98014847e-03 -3.05122836e-03 -6.35275478e-03  3.34837139e-02
  1.67496391e-02 -2.94533521e-02  1.95355015e-03 -4.04755622e-02
 -7.23925233e-02  2.72495281e-02 -7.05215614e-03  3.13435169e-03
 -5.75735979e-02 -1.97417159e-02  2.62441989e-02 -3.51461954e-02
 -2.77595203e-02 -4.39655036e-03 -1.33890342e-02  3.34842503e-02
  3.09654698e-02  8.63928872e-04  4.04089466e-02  1.52542498e-02
 -5.15824594e-02 -3.48617844e-02 -1.46827670e-02 -1.23374467e-03
  4.69060242e-02  2.95750331e-03 -5.42181078e-03  1.74251907e-02
 -6.31280094e-02  2.64850189e-03  2.85508968e-02  3.24122317e-04
  4.27804552e-02  4.60122861e-02 -1.38168586e-02 -1.16354860e-02
 -2.65890174e-02  4.04573139e-03  1.26879336e-02 -4.41867150e-02
  7.88789522e-03  4.23508361e-02 -3.64304259e-02 -2.55747838e-03
  1.96036194e-02 -6.11424334e-02 -2.65988391e-02 -2.11312063e-02
 -3.42426449e-02 -3.16067338e-02  1.46112026e-04 -1.63765997e-02
  1.46249088e-03  2.38206703e-02  2.41585285e-03  2.66041197e-02
  5.00827283e-02  1.29333101e-02  1.38841858e-02  1.20556382e-02
  2.49729283e-07  1.09443571e-02  1.05865352e-01  4.01203195e-03
  4.78024334e-02 -3.17336209e-02 -7.28874207e-02 -6.33353144e-02
  6.63388073e-02  2.72451583e-02  2.03489680e-02  3.26826796e-02
 -3.28238457e-02  3.36538516e-02  7.50190252e-03 -2.67790500e-02
 -4.15690020e-02  3.10906805e-02  1.92173328e-02 -4.30486575e-02
  4.22845501e-03  6.64510578e-02  3.10128126e-02  3.58922929e-02
  9.58082359e-03 -1.43379858e-02  2.24214587e-02 -5.64089902e-02
 -1.68976635e-02  7.08558364e-03 -2.08703019e-02  2.51978245e-02
  2.34523620e-02  4.51950468e-02  8.06412846e-02 -1.30547499e-02
 -3.53647247e-02  9.04182419e-02  4.48684767e-02 -1.97565593e-02
  8.48927069e-03  4.72089201e-02 -3.80845219e-02 -1.61136277e-02
 -5.76418117e-02  2.49485988e-02  3.78431901e-02  6.31468296e-02
  1.81094743e-02 -4.94452491e-02  9.45065811e-04  2.25666165e-02
  2.53896993e-02  5.97715899e-02 -1.24913286e-02  4.26606834e-02
  1.21298153e-02 -2.68055778e-02  3.40656452e-02  5.81856854e-02
  3.01696286e-02  4.07814141e-03 -9.10789222e-02  3.67533602e-02
  3.87905389e-02  9.37937349e-02 -2.86577996e-02  6.87614956e-04
  2.63052723e-34  1.09790517e-02 -3.13318670e-02  3.50314155e-02
 -6.60878792e-02 -4.74554254e-03 -1.19132940e-02  3.23716328e-02
  3.03591415e-02 -2.14379095e-02 -4.39864211e-02 -4.76286747e-02]"
